nb,Param,Instance,solution,time
30;20;2;71;0.000435
30;20;3;48;0.000433
30;20;4;40;0.000447
30;20;5;63;0.000485
30;20;6;46;0.0005
30;20;7;42;0.00044
30;20;8;52;0.00039
30;20;9;34;0.000462
30;20;10;28;0.000416
30;21;1;104;0.000556
30;21;2;79;0.000629
30;21;3;92;0.000545
30;21;4;91;0.000615
30;21;5;70;0.000583
30;21;6;114;0.000539
30;21;7;85;0.000541
30;21;8;79;0.00061
30;21;9;92;0.000481
30;21;10;86;0.000555
30;22;1;50;0.000473
30;22;2;49;0.00053
30;22;3;76;0.000503
30;22;4;43;0.00048
30;22;5;54;0.000451
30;22;6;63;0.000421
30;22;7;76;0.000484
30;22;8;65;0.000476
30;22;9;78;0.000581
30;22;10;66;0.000544
30;23;1;67;0.000485
30;23;2;53;0.000478
30;23;3;53;0.000473
30;23;4;80;0.00055
30;23;5;55;0.000473
30;23;6;51;0.000439
30;23;7;74;0.000459
30;23;8;60;0.000444
30;23;9;68;0.000508
30;23;10;64;0.000529
30;24;1;55;0.000483
30;24;2;59;0.000468
30;24;3;70;0.000516
30;24;4;52;0.000467
30;24;5;53;0.000407
30;24;6;54;0.000455
30;24;7;47;0.000486
30;24;8;34;0.000385
30;24;9;42;0.00046
30;24;10;53;0.000404
30;25;1;128;0.000543
30;25;2;105;0.000585
30;25;3;99;0.000562
30;25;4;111;0.000513
30;25;5;98;0.000535
30;25;6;81;0.000523
30;25;7;125;0.000622
30;25;8;101;0.000597
30;25;9;123;0.000583
30;25;10;94;0.000543
30;26;1;82;0.00064
30;26;2;47;0.000399
30;26;3;65;0.000438
30;26;4;78;0.000514
30;26;5;84;0.000458
30;26;6;67;0.00049
30;26;7;63;0.000468
30;26;8;77;0.000517
30;26;9;61;0.000406
30;26;10;61;0.000533
30;27;1;52;0.000438
30;27;2;66;0.000473
30;27;3;67;0.000479
30;27;4;77;0.000487
30;27;5;63;0.000475
30;27;6;67;0.000543
30;27;7;60;0.000501
30;27;8;84;0.000498
30;27;9;66;0.000426
30;27;10;65;0.000474
30;28;1;67;0.000458
30;28;2;58;0.000443
30;28;3;44;0.000434
30;28;4;51;0.000471
30;28;5;73;0.000525
30;28;6;55;0.000527
30;28;7;49;0.000532
30;28;8;54;0.00045
30;28;9;67;0.000619
30;28;10;61;0.000472
30;29;1;125;0.000553
30;29;2;128;0.000606
30;29;3;113;0.000534
30;29;4;134;0.000641
30;29;5;125;0.000593
30;29;6;122;0.000592
30;29;7;95;0.000551
30;29;8;116;0.000644
30;29;9;131;0.00063
30;29;10;107;0.000504
30;30;1;62;0.000453
30;30;2;98;0.000513
30;30;3;73;0.000474
30;30;4;67;0.000507
30;30;5;72;0.000486
30;30;6;79;0.000489
30;30;7;84;0.0006
30;30;8;56;0.000417
30;30;9;60;0.000492
30;30;10;64;0.000554
30;31;1;48;0.000417
30;31;2;62;0.000442
30;31;3;58;0.000474
30;31;4;57;0.000409
30;31;5;67;0.000485
30;31;6;66;0.000398
30;31;7;71;0.000503
30;31;8;69;0.000456
30;31;9;64;0.000457
30;31;10;66;0.000494
30;32;1;60;0.00067
30;32;2;61;0.000514
30;32;3;55;0.000459
30;32;4;70;0.0005
30;32;5;58;0.000443
30;32;6;46;0.000416
30;32;7;32;0.000513
30;32;8;56;0.000432
30;32;9;67;0.000575
30;32;10;51;0.000431
30;33;1;73;0.00085
30;33;2;74;0.000667
30;33;3;65;0.000778
30;33;4;97;0.000775
30;33;5;56;0.000651
30;33;6;61;0.000786
30;33;7;71;0.000656
30;33;8;85;0.000759
30;33;9;79;0.000688
30;33;10;51;0.000826
30;34;1;65;0.000652
30;34;2;45;0.000728
30;34;3;70;0.000867
30;34;4;77;0.000802
30;34;5;72;0.000668
30;34;6;46;0.000616
30;34;7;50;0.000791
30;34;8;54;0.000717
30;34;9;62;0.000778
30;34;10;49;0.000656
30;35;1;57;0.00081
30;35;2;44;0.000649
30;35;3;73;0.00069
30;35;4;60;0.000677
30;35;5;71;0.00078
30;35;6;68;0.000782
30;35;7;65;0.000952
30;35;8;64;0.000773
30;35;9;66;0.000825
30;35;10;60;0.000891
30;36;1;66;0.000795
30;36;2;43;0.000612
30;36;3;58;0.000731
30;36;4;55;0.000779
30;36;5;65;0.000719
30;36;6;41;0.00063
30;36;7;57;0.00075
30;36;8;62;0.001195
30;36;9;59;0.000654
30;36;10;60;0.000702
30;37;1;101;0.000876
30;37;2;82;0.000669
30;37;3;100;0.000802
30;37;4;101;0.000785
30;37;5;104;0.000889
30;37;6;106;0.000929
30;37;7;115;0.000719
30;37;8;97;0.000803
30;37;9;82;0.000868
30;37;10;98;0.000819
30;38;1;53;0.000735
30;38;2;67;0.000695
30;38;3;73;0.000672
30;38;4;72;0.00097
30;38;5;75;0.000757
30;38;6;75;0.000912
30;38;7;75;0.000617
30;38;8;70;0.00071
30;38;9;77;0.000885
30;38;10;63;0.000671
30;39;1;56;0.000732
30;39;2;56;0.000826
30;39;3;61;0.000772
30;39;4;61;0.000667
30;39;5;61;0.000685
30;39;6;68;0.00103
30;39;7;63;0.000638
30;39;8;64;0.000764
30;39;9;66;0.000843
30;39;10;67;0.000834
30;40;1;55;0.000643
30;40;2;54;0.000595
30;40;3;52;0.000631
30;40;4;55;0.00073
30;40;5;67;0.000867
30;40;6;62;0.000891
30;40;7;45;0.000658
30;40;8;59;0.000764
30;40;9;64;0.00071
30;40;10;43;0.000713
30;41;1;120;0.000994
30;41;2;115;0.000863
30;41;3;122;0.000718
30;41;4;111;0.000723
30;41;5;114;0.00114
30;41;6;129;0.000707
30;41;7;120;0.001023
30;41;8;107;0.000884
30;41;9;129;0.000805
30;41;10;146;0.000801
30;42;1;71;0.000687
30;42;2;62;0.000673
30;42;3;79;0.000811
30;42;4;57;0.000696
30;42;5;61;0.000746
30;42;6;77;0.001001
30;42;7;78;0.000796
30;42;8;93;0.000733
30;42;9;80;0.000639
30;42;10;83;0.000761
30;43;1;70;0.000683
30;43;2;55;0.000566
30;43;3;76;0.000667
30;43;4;75;0.000724
30;43;5;87;0.000785
30;43;6;66;0.001104
30;43;7;61;0.000668
30;43;8;79;0.001066
30;43;9;62;0.000659
30;43;10;73;0.00082
30;44;1;53;0.000628
30;44;2;55;0.00102
30;44;3;49;0.000728
30;44;4;61;0.001015
30;44;5;54;0.000675
30;44;6;55;0.001011
30;44;7;46;0.000761
30;44;8;51;0.000641
30;44;9;68;0.000947
30;44;10;67;0.000724
30;45;1;120;0.000864
30;45;2;174;0.000986
30;45;3;132;0.000925
30;45;4;107;0.00086
30;45;5;117;0.000938
30;45;6;162;0.00098
30;45;7;137;0.000953
30;45;8;130;0.001043
30;45;9;111;0.000796
30;45;10;118;0.001047
30;46;1;80;0.000746
30;46;2;80;0.000798
30;46;3;90;0.000712
30;46;4;79;0.000853
30;46;5;67;0.000893
30;46;6;80;0.000727
30;46;7;79;0.000747
30;46;8;77;0.000859
30;46;9;61;0.000739
30;46;10;62;0.000691
30;47;1;72;0.001212
30;47;2;69;0.000759
30;47;3;67;0.000783
30;47;4;63;0.000745
30;47;5;55;0.000667
30;47;6;63;0.000681
30;47;7;78;0.00077
30;47;8;59;0.000732
30;47;9;73;0.000826
30;47;10;69;0.000763
30;48;1;60;0.00091
30;48;2;55;0.000835
30;48;3;47;0.000708
30;48;4;56;0.00098
30;48;5;60;0.000658
30;48;6;57;0.000665
30;48;7;55;0.000795
30;48;8;46;0.000848
30;48;9;62;0.000687
30;48;10;53;0.00063
60;1;1;93;0.001262
60;1;2;89;0.001332
60;1;3;93;0.001243
60;1;4;113;0.001208
60;1;5;101;0.001286
60;1;6;74;0.001195
60;1;7;82;0.001256
60;1;8;100;0.001352
60;1;9;109;0.001244
60;1;10;99;0.001322
60;2;1;73;0.001147
60;2;2;91;0.001244
60;2;3;84;0.001304
60;2;4;99;0.001208
60;2;5;61;0.001158
60;2;6;73;0.001096
60;2;7;54;0.001125
60;2;8;74;0.001103
60;2;9;75;0.00127
60;2;10;73;0.001262
60;3;1;59;0.001181
60;3;2;69;0.001226
60;3;3;103;0.001193
60;3;4;85;0.001321
60;3;5;86;0.001367
60;3;6;64;0.001197
60;3;7;61;0.001118
60;3;8;53;0.001163
60;3;9;72;0.001293
60;3;10;71;0.001283
60;4;1;84;0.001192
60;4;2;60;0.001082
60;4;3;58;0.001103
60;4;4;63;0.001176
60;4;5;76;0.001292
60;4;6;71;0.001104
60;4;7;67;0.001125
60;4;8;63;0.001103
60;4;9;75;0.001162
60;4;10;79;0.001273
60;5;1;115;0.00129
60;5;2;145;0.00163
60;5;3;111;0.001279
60;5;4;110;0.001228
60;5;5;159;0.001792
60;5;6;111;0.001354
60;5;7;114;0.001226
60;5;8;120;0.0013
60;5;9;137;0.00145
60;5;10;127;0.001381
60;6;1;72;0.001227
60;6;2;86;0.001252
60;6;3;89;0.001204
60;6;4;74;0.001278
60;6;5;95;0.001429
60;6;6;68;0.001284
60;6;7;79;0.001162
60;6;8;92;0.001299
60;6;9;82;0.001185
60;6;10;85;0.001141
60;7;1;81;0.0015
60;7;2;94;0.001214
60;7;3;66;0.001211
60;7;4;69;0.001304
60;7;5;75;0.001317
60;7;6;77;0.001122
60;7;7;98;0.001359
60;7;8;73;0.001332
60;7;9;52;0.001076
60;7;10;91;0.001268
60;8;1;64;0.001241
60;8;2;61;0.001193
60;8;3;79;0.001142
60;8;4;64;0.001358
60;8;5;87;0.00113
60;8;6;57;0.00115
60;8;7;61;0.001171
60;8;8;69;0.001134
60;8;9;60;0.001144
60;8;10;99;0.001281
60;9;1;124;0.001324
60;9;2;136;0.001404
60;9;3;149;0.001343
60;9;4;138;0.001326
60;9;5;134;0.001397
60;9;6;168;0.001556
60;9;7;157;0.0015
60;9;8;142;0.001474
60;9;9;146;0.001552
60;9;10;135;0.001395
60;10;1;113;0.001258
60;10;2;79;0.001337
60;10;3;92;0.001295
60;10;4;106;0.001204
60;10;5;100;0.001413
60;10;6;85;0.001283
60;10;7;85;0.001283
60;10;8;85;0.001141
60;10;9;98;0.001306
60;10;10;91;0.001172
60;11;1;79;0.001282
60;11;2;63;0.001183
60;11;3;87;0.001229
60;11;4;83;0.001212
60;11;5;76;0.001259
60;11;6;75;0.001202
60;11;7;79;0.001227
60;11;8;74;0.001223
60;11;9;67;0.001165
60;11;10;65;0.001071
60;12;1;59;0.00118
60;12;2;55;0.001108
60;12;3;75;0.001261
60;12;4;66;0.001264
60;12;5;65;0.001123
60;12;6;54;0.001114
60;12;7;69;0.001269
60;12;8;54;0.00117
60;12;9;58;0.001212
60;12;10;79;0.001256
60;13;1;160;0.00147
60;13;2;154;0.001389
60;13;3;123;0.001465
60;13;4;137;0.001523
60;13;5;137;0.001395
60;13;6;143;0.001404
60;13;7;126;0.001423
60;13;8;171;0.001492
60;13;9;146;0.001551
60;13;10;163;0.001597
60;14;1;73;0.001282
60;14;2;86;0.001357
60;14;3;82;0.001402
60;14;4;85;0.001271
60;14;5;77;0.001201
60;14;6;82;0.001273
60;14;7;93;0.001284
60;14;8;102;0.001215
60;14;9;78;0.001141
60;14;10;94;0.001478
60;15;1;94;0.001333
60;15;2;103;0.001221
60;15;3;79;0.001199
60;15;4;82;0.001319
60;15;5;82;0.001238
60;15;6;85;0.001169
60;15;7;71;0.001192
60;15;8;87;0.001249
60;15;9;77;0.001243
60;15;10;69;0.001147
60;16;1;66;0.001205
60;16;2;60;0.001232
60;16;3;56;0.001193
60;16;4;62;0.001169
60;16;5;68;0.001237
60;16;6;65;0.00133
60;16;7;85;0.001186
60;16;8;70;0.001263
60;16;9;46;0.001147
60;16;10;70;0.001382
60;17;1;111;0.001622
60;17;2;89;0.001718
60;17;3;112;0.001887
60;17;4;86;0.002177
60;17;5;70;0.001614
60;17;6;77;0.001733
60;17;7;122;0.001704
60;17;8;102;0.001675
60;17;9;92;0.001834
60;17;10;94;0.001869
60;18;1;89;0.001689
60;18;2;76;0.00159
60;18;3;78;0.001581
60;18;4;83;0.001566
60;18;5;87;0.001736
60;18;6;63;0.002022
60;18;7;101;0.002207
60;18;8;88;0.001737
60;18;9;77;0.002176
60;18;10;99;0.002332
60;19;1;68;0.001602
60;19;2;90;0.001769
60;19;3;84;0.001595
60;19;4;67;0.001472
60;19;5;73;0.001682
60;19;6;70;0.0018
60;19;7;62;0.00156
60;19;8;76;0.002003
60;19;9;73;0.001861
60;19;10;81;0.002077
60;20;1;60;0.001998
60;20;2;81;0.001869
60;20;3;70;0.001881
60;20;4;86;0.001809
60;20;5;72;0.001893
60;20;6;97;0.001983
60;20;7;76;0.001673
60;20;8;64;0.001458
60;20;9;75;0.00183
60;20;10;70;0.001851
60;21;1;147;0.001915
60;21;2;168;0.00216
60;21;3;137;0.002034
60;21;4;142;0.002404
60;21;5;126;0.002227
60;21;6;134;0.001877
60;21;7;137;0.002316
60;21;8;159;0.002043
60;21;9;140;0.001899
60;21;10;111;0.001571
60;22;1;74;0.001713
60;22;2;102;0.001827
60;22;3;87;0.001892
60;22;4;85;0.002095
60;22;5;90;0.001659
60;22;6;93;0.001843
60;22;7;87;0.002018
60;22;8;76;0.001661
60;22;9;73;0.001625
60;22;10;83;0.001602
60;23;1;82;0.001641
60;23;2;74;0.001776
60;23;3;83;0.001752
60;23;4;87;0.001632
60;23;5;81;0.001734
60;23;6;88;0.00252
60;23;7;64;0.001817
60;23;8;70;0.002055
60;23;9;64;0.001851
60;23;10;73;0.001617
60;24;1;66;0.001687
60;24;2;55;0.001849
60;24;3;62;0.00176
60;24;4;79;0.001649
60;24;5;79;0.001629
60;24;6;75;0.0017
60;24;7;71;0.001912
60;24;8;81;0.001876
60;24;9;74;0.001644
60;24;10;67;0.001759
60;25;1;167;0.00211
60;25;2;146;0.002077
60;25;3;166;0.002096
60;25;4;149;0.002252
60;25;5;134;0.001743
60;25;6;167;0.001878
60;25;7;141;0.001699
60;25;8;145;0.001776
60;25;9;143;0.00165
60;25;10;151;0.002573
60;26;1;107;0.001584
60;26;2;91;0.001659
60;26;3;103;0.001595
60;26;4;89;0.002332
60;26;5;77;0.001566
60;26;6;97;0.001621
60;26;7;93;0.001693
60;26;8;118;0.001664
60;26;9;80;0.001761
60;26;10;102;0.002091
60;27;1;114;0.002286
60;27;2;83;0.001867
60;27;3;92;0.001635
60;27;4;69;0.001802
60;27;5;88;0.001887
60;27;6;73;0.001536
60;27;7;87;0.001728
60;27;8;97;0.001763
60;27;9;83;0.00172
60;27;10;63;0.001635
60;28;1;88;0.002141
60;28;2;66;0.001437
60;28;3;74;0.002239
60;28;4;85;0.001726
60;28;5;71;0.001888
60;28;6;92;0.002287
60;28;7;75;0.001955
60;28;8;63;0.001556
60;28;9;74;0.001686
60;28;10;75;0.001692
60;29;1;151;0.002148
60;29;2;186;0.002263
60;29;3;177;0.001959
60;29;4;184;0.001987
60;29;5;175;0.002467
60;29;6;209;0.002221
60;29;7;176;0.002047
60;29;8;135;0.001946
60;29;9;157;0.002004
60;29;10;171;0.001941
60;30;1;95;0.001703
60;30;2;92;0.001755
60;30;3;105;0.001911
60;30;4;90;0.00187
60;30;5;97;0.001895
60;30;6;82;0.001724
60;30;7;105;0.001865
60;30;8;81;0.001756
60;30;9;132;0.002111
60;30;10;120;0.001937
60;31;1;77;0.001517
60;31;2;84;0.0016
60;31;3;76;0.001599
60;31;4;77;0.001612
60;31;5;76;0.001594
60;31;6;80;0.001818
60;31;7;91;0.001752
60;31;8;86;0.0019
60;31;9;97;0.001807
60;31;10;56;0.001572
60;32;1;71;0.001583
60;32;2;115;0.002006
60;32;3;86;0.001866
60;32;4;56;0.001629
60;32;5;81;0.001938
60;32;6;92;0.002083
60;32;7;78;0.001622
60;32;8;73;0.002084
60;32;9;76;0.001941
60;32;10;80;0.001818
60;33;1;118;0.002792
60;33;2;126;0.002916
60;33;3;96;0.002764
60;33;4;90;0.003172
60;33;5;124;0.00421
60;33;6;78;0.002369
60;33;7;91;0.002599
60;33;8;101;0.002782
60;33;9;128;0.003232
60;33;10;98;0.002832
60;34;1;83;0.003505
60;34;2;77;0.002586
60;34;3;69;0.00236
60;34;4;83;0.002436
60;34;5;83;0.003104
60;34;6;90;0.002725
60;34;7;98;0.003886
60;34;8;72;0.002489
60;34;9;88;0.002694
60;34;10;104;0.003211
60;35;1;84;0.002579
60;35;2;80;0.003927
60;35;3;97;0.004268
60;35;4;75;0.003246
60;35;5;80;0.003815
60;35;6;84;0.003077
60;35;7;75;0.004671
60;35;8;84;0.002446
60;35;9;79;0.00405
60;35;10;74;0.002908
60;36;1;62;0.003008
60;36;2;73;0.00443
60;36;3;79;0.00287
60;36;4;75;0.004891
60;36;5;55;0.00273
60;36;6;73;0.002706
60;36;7;72;0.00257
60;36;8;69;0.00254
60;36;9;80;0.002791
60;36;10;77;0.003337
60;37;1;132;0.002909
60;37;2;127;0.002879
60;37;3;200;0.004038
60;37;4;134;0.002966
60;37;5;139;0.003213
60;37;6;130;0.00269
60;37;7;153;0.002799
60;37;8;129;0.002471
60;37;9;143;0.003294
60;37;10;145;0.002744
60;38;1;80;0.003697
60;38;2;103;0.002945
60;38;3;94;0.002772
60;38;4;66;0.002335
60;38;5;128;0.002892
60;38;6;110;0.002754
60;38;7;85;0.00276
60;38;8;80;0.003012
60;38;9;69;0.002752
60;38;10;77;0.002674
60;39;1;85;0.00369
60;39;2;88;0.002842
60;39;3;87;0.00288
60;39;4;104;0.003088
60;39;5;77;0.00242
60;39;6;101;0.003355
60;39;7;72;0.002383
60;39;8;78;0.002455
60;39;9;70;0.003311
60;39;10;83;0.002728
60;40;1;87;0.004837
60;40;2;79;0.003022
60;40;3;69;0.002787
60;40;4;87;0.003087
60;40;5;85;0.003426
60;40;6;64;0.002514
60;40;7;67;0.00282
60;40;8;82;0.003028
60;40;9;90;0.004136
60;40;10;74;0.003186
60;41;1;168;0.003218
60;41;2;158;0.004121
60;41;3;141;0.002484
60;41;4;184;0.003739
60;41;5;161;0.002979
60;41;6;168;0.006258
60;41;7;194;0.003715
60;41;8;209;0.003617
60;41;9;176;0.003608
60;41;10;150;0.003243
60;42;1;93;0.003182
60;42;2;85;0.002274
60;42;3;100;0.002631
60;42;4;138;0.002773
60;42;5;89;0.003556
60;42;6;108;0.004331
60;42;7;80;0.002415
60;42;8;106;0.003104
60;42;9;89;0.002418
60;42;10;116;0.002086
60;43;1;121;0.003953
60;43;2;101;0.003097
60;43;3;81;0.003066
60;43;4;90;0.002927
60;43;5;70;0.002923
60;43;6;92;0.002478
60;43;7;104;0.003944
60;43;8;68;0.002531
60;43;9;82;0.003126
60;43;10;89;0.002421
60;44;1;84;0.00294
60;44;2;69;0.002731
60;44;3;88;0.002708
60;44;4;78;0.00274
60;44;5;72;0.002961
60;44;6;81;0.002606
60;44;7;78;0.002737
60;44;8;83;0.002738
60;44;9;65;0.002362
60;44;10;64;0.002613
60;45;1;139;0.002846
60;45;2;198;0.003575
60;45;3;209;0.003735
60;45;4;161;0.003003
60;45;5;157;0.002944
60;45;6;201;0.002992
60;45;7;170;0.003699
60;45;8;187;0.003705
60;45;9;173;0.002917
60;45;10;165;0.002755
60;46;1;109;0.003368
60;46;2;100;0.002834
60;46;3;108;0.002757
60;46;4;99;0.00334
60;46;5;117;0.005512
60;46;6;127;0.003175
60;46;7;106;0.002819
60;46;8;97;0.002525
60;46;9;85;0.003343
60;46;10;112;0.003985
60;47;1;81;0.002443
60;47;2;76;0.002421
60;47;3;83;0.002492
60;47;4;89;0.003725
60;47;5;102;0.003767
60;47;6;89;0.002623
60;47;7;79;0.002588
60;47;8;84;0.003131
60;47;9;89;0.00276
60;47;10;74;0.002871
60;48;1;73;0.002752
60;48;2;89;0.003392
60;48;3;86;0.002785
60;48;4;59;0.002816
60;48;5;104;0.003595
60;48;6;69;0.002769
60;48;7;78;0.003203
60;48;8;91;0.002786
60;48;9;79;0.002543
60;48;10;74;0.002533
90;1;1;97;0.002575
90;1;2;132;0.002568
90;1;3;81;0.002466
90;1;4;128;0.002649
90;1;5;112;0.002558
90;1;6;89;0.002675
90;1;7;121;0.002646
90;1;8;121;0.00312
90;1;9;88;0.002688
90;1;10;121;0.002999
90;2;1;106;0.002767
90;2;2;129;0.002936
90;2;3;92;0.002475
90;2;4;83;0.00243
90;2;5;112;0.002776
90;2;6;71;0.002611
90;2;7;105;0.002787
90;2;8;87;0.002671
90;2;9;90;0.002685
90;2;10;92;0.002709
90;3;1;86;0.002571
90;3;2;86;0.002627
90;3;3;76;0.002749
90;3;4;112;0.002658
90;3;5;77;0.002633
90;3;6;71;0.002557
90;3;7;89;0.002378
90;3;8;96;0.002611
90;3;9;58;0.002474
90;3;10;70;0.002436
90;4;1;93;0.002507
90;4;2;91;0.002878
90;4;3;61;0.002532
90;4;4;84;0.002546
90;4;5;88;0.00258
90;4;6;79;0.002504
90;4;7;81;0.002569
90;4;8;70;0.002188
90;4;9;79;0.002432
90;4;10;67;0.002605
90;5;1;120;0.002869
90;5;2;148;0.002809
90;5;3;128;0.002652
90;5;4;160;0.003032
90;5;5;152;0.003036
90;5;6;132;0.002917
90;5;7;155;0.002827
90;5;8;146;0.003151
90;5;9;190;0.002929
90;5;10;137;0.002901
90;6;1;94;0.002738
90;6;2;106;0.002818
90;6;3;97;0.002908
90;6;4;96;0.002455
90;6;5;88;0.002551
90;6;6;117;0.002897
90;6;7;90;0.002519
90;6;8;87;0.002593
90;6;9;79;0.002557
90;6;10;116;0.002755
90;7;1;94;0.002676
90;7;2;82;0.002653
90;7;3;88;0.00266
90;7;4;91;0.002438
90;7;5;87;0.002674
90;7;6;99;0.002382
90;7;7;96;0.002446
90;7;8;68;0.002372
90;7;9;86;0.002679
90;7;10;109;0.002685
90;8;1;97;0.002567
90;8;2;79;0.002487
90;8;3;65;0.002524
90;8;4;77;0.002596
90;8;5;64;0.002501
90;8;6;71;0.002855
90;8;7;78;0.002596
90;8;8;67;0.002422
90;8;9;99;0.002643
90;8;10;89;0.002396
90;9;1;164;0.002893
90;9;2;179;0.003085
90;9;3;145;0.002798
90;9;4;171;0.002997
90;9;5;207;0.003112
90;9;6;180;0.003021
90;9;7;154;0.002942
90;9;8;176;0.00305
90;9;9;174;0.002969
90;9;10;159;0.003073
90;10;1;80;0.002635
90;10;2;115;0.002975
90;10;3;135;0.002762
90;10;4;107;0.002817
90;10;5;92;0.002668
90;10;6;113;0.002541
90;10;7;103;0.002693
90;10;8;111;0.002708
90;10;9;103;0.002678
90;10;10;97;0.00276
90;11;1;95;0.002992
90;11;2;112;0.00269
90;11;3;82;0.00259
90;11;4;79;0.002514
90;11;5;87;0.002593
90;11;6;89;0.002712
90;11;7;102;0.002617
90;11;8;93;0.002559
90;11;9;89;0.002628
90;11;10;92;0.002529
90;12;1;70;0.002614
90;12;2;73;0.002517
90;12;3;94;0.002808
90;12;4;73;0.002848
